Region Code,Provider Code,Provider Name,Total number of incomplete pathways,Total within 18 weeks,Total 52 plus weeks,% within 18 weeks,% 52 plus weeks,Month
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,127300,71982,3000,56.545168892380204,2.356637863315004,November-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,1868,1806,0,96.68094218415418,0.0,November-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,28406,13874,2578,48.8417939871858,9.075547419559248,November-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,28040,17728,188,63.22396576319543,0.6704707560627674,November-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,38798,19876,1300,51.22944481674313,3.3506881798030825,November-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,63494,33630,3694,52.96563454814628,5.817872554887076,November-2025
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,275572,148044,8678,53.72243914476071,3.149086264206814,November-2025
Y62,RMC,BOLTON NHS FOUNDATION TRUST,74956,43902,2206,58.57036127861679,2.9430599284913814,November-2025
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,34018,25038,0,73.60221059439121,0.0,November-2025
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",94820,55350,2984,58.37376080995571,3.1470153975954442,November-2025
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,67774,46908,1060,69.2123823295069,1.5640216012040016,November-2025
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,106,104,0,98.11320754716981,0.0,November-2025
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,6432,6232,0,96.8905472636816,0.0,November-2025
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,69294,39572,1396,57.10739746587006,2.0146044390567726,November-2025
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,65178,39476,2174,60.56644880174292,3.3354812973702783,November-2025
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,86584,47742,2470,55.139517693800244,2.8527210570082233,November-2025
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,128756,69592,4064,54.04952002236789,3.1563577619683745,November-2025
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,104626,63530,2370,60.72104448225106,2.26521132414505,November-2025
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,115300,87598,26,75.97398091934085,0.022549869904596707,November-2025
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,63664,41182,254,64.68647901482785,0.398969590349334,November-2025
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,115532,64360,3100,55.70750960772774,2.683239275698508,November-2025
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,38442,28254,4,73.49773685031997,0.010405285885229697,November-2025
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,28250,19662,188,69.6,0.6654867256637168,November-2025
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,22752,14668,460,64.4690576652602,2.0218002812939524,November-2025
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,48478,31910,404,65.82367259375387,0.833367713189488,November-2025
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,62246,40386,1088,64.881277511808,1.7479034797416704,November-2025
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,78592,46758,1976,59.49460504885994,2.5142508143322475,November-2025
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,77694,42888,2880,55.20117383581744,3.706849949803073,November-2025
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,108330,65794,2238,60.734791839748915,2.065909720299086,November-2025
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,25510,17718,66,69.45511564092513,0.2587220697765582,November-2025
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,174158,116212,2660,66.72791373350636,1.5273487293147603,November-2025
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,172930,124684,1920,72.10085005493553,1.1102758341525474,November-2025
Y63,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,69872,57206,8,81.87256697961988,0.01144950767117014,November-2025
Y63,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,112018,69162,2510,61.74186291488868,2.2407113142530664,November-2025
Y63,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,43982,32004,364,72.76613159929062,0.8276112955299895,November-2025
Y63,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,161580,90416,6582,55.9574204728308,4.073523950984033,November-2025
Y63,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,72402,52534,34,72.55876909477638,0.04696002872848816,November-2025
Y63,RX4,"CUMBRIA, NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",316,316,0,100.0,0.0,November-2025
Y63,RXF,MID YORKSHIRE TEACHING NHS TRUST,112364,69026,450,61.43070734398918,0.4004841408280232,November-2025
Y63,RXG,SOUTH WEST YORKSHIRE PARTNERSHIP NHS FOUNDATION TRUST,9232,9028,0,97.790294627383,0.0,November-2025
Y63,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,81670,55776,1216,68.2943553324354,1.4889188196400147,November-2025
Y63,TAD,BRADFORD DISTRICT CARE NHS FOUNDATION TRUST,1230,786,20,63.90243902439025,1.6260162601626018,November-2025
Y56,R1H,BARTS HEALTH NHS TRUST,264780,148576,6944,56.11299947125916,2.6225545736082783,December-2025
Y56,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,165430,98042,2616,59.26494589856737,1.5813334945294082,December-2025
Y56,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,277266,163980,4536,59.14176278375278,1.635974118716323,December-2025
Y56,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,19078,13540,56,70.97179997903345,0.29353181675228013,December-2025
Y56,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,68674,40624,826,59.154847540553924,1.2027841686810146,December-2025
Y56,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,90950,54858,738,60.31665750412315,0.811434854315558,December-2025
Y56,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",137826,91944,1446,66.71019981716077,1.0491489269078402,December-2025
Y56,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,216608,143584,2146,66.28748707342295,0.9907297976067366,December-2025
Y56,RJ2,LEWISHAM AND GREENWICH NHS TRUST,111838,69770,2210,62.384878127291266,1.9760725334859348,December-2025
Y56,RJ6,CROYDON HEALTH SERVICES NHS TRUST,72014,47006,980,65.2734190574055,1.3608465020690421,December-2025
Y56,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,137306,82660,2076,60.20130220092349,1.511951407804466,December-2025
Y56,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,176016,112546,3254,63.94077811108081,1.8486955731297154,December-2025
Y56,RKE,WHITTINGTON HEALTH NHS TRUST,57566,34032,1316,59.118229510474926,2.2860716395094327,December-2025
Y56,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,16104,11268,386,69.97019374068554,2.39692001987084,December-2025
Y56,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,69584,58796,26,84.49643596229018,0.03736491147390204,December-2025
Y56,RPG,OXLEAS NHS FOUNDATION TRUST,4020,2570,310,63.93034825870647,7.711442786069651,December-2025
Y56,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,3738,3530,6,94.43552701979668,0.16051364365971107,December-2025
Y56,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,146722,89796,2642,61.2014558143973,1.8006842872916127,December-2025
Y56,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,49828,34806,460,69.85229188408124,0.9231757244922534,December-2025
Y56,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,148766,88090,2260,59.2137988518882,1.5191643251818292,December-2025
Y56,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,117430,70584,1776,60.10729796474495,1.5123903602145958,December-2025
Y56,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,179436,115266,1240,64.23794556276331,0.6910541920238971,December-2025
Y58,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,126624,78352,3348,61.8776851149861,2.644048521607278,December-2025
Y58,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,100802,67414,1272,66.87764131664055,1.2618797246086386,December-2025
Y58,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,65632,44282,1308,67.47013651877133,1.992930277913213,December-2025
Y58,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,41668,25374,540,60.89565133915714,1.2959585293270615,December-2025
Y58,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,80220,50256,930,62.64771877337323,1.1593118922961856,December-2025
Y58,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,82374,60256,508,73.14929468036031,0.6166994439993202,December-2025
Y58,RH5,SOMERSET NHS FOUNDATION TRUST,107536,67064,2578,62.36423151316768,2.397336705847344,December-2025
Y58,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,144646,88384,3514,61.103659969857446,2.4293793122519807,December-2025
Y58,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,1326,1324,0,99.84917043740573,0.0,December-2025
Y58,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,96226,58008,2576,60.28308357408601,2.6770311558206723,December-2025
Y58,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,85646,50496,1314,58.958970646615136,1.534222263736777,December-2025
Y58,RNZ,SALISBURY NHS FOUNDATION TRUST,57878,39606,350,68.43014616952901,0.6047202736791182,December-2025
Y58,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,124314,86112,60,69.26975240117767,0.04826487764853516,December-2025
Y58,RVJ,NORTH BRISTOL NHS TRUST,85622,57002,180,66.57401135222256,0.21022634369671345,December-2025
Y59,R1F,ISLE OF WIGHT NHS TRUST,28272,17284,138,61.13469156762875,0.48811544991511036,December-2025
Y59,RA2,ROYAL SURREY NHS FOUNDATION TRUST,58970,35734,1012,60.59691368492454,1.7161268441580464,December-2025
Y59,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,27986,19102,126,68.25555634960338,0.4502251125562781,December-2025
Y59,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,134710,75066,3012,55.72414817014327,2.2359141860292477,December-2025
Y59,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,127020,77218,3102,60.792001259644145,2.4421350968351443,December-2025
Y59,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,113642,65052,4092,57.24292075113075,3.6007814012424983,December-2025
Y59,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,68472,56250,84,82.15036803364879,0.12267788293024887,December-2025
Y59,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,100942,59098,3200,58.54649204493669,3.170137306572091,December-2025
Y59,RN7,DARTFORD AND GRAVESHAM NHS TRUST,63550,38196,1816,60.10385523210071,2.8575924468922107,December-2025
Y59,RPA,MEDWAY NHS FOUNDATION TRUST,73836,42128,1066,57.05617855788504,1.443740180941546,December-2025
Y59,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,40354,24556,532,60.851464538831344,1.3183327551172126,December-2025
Y59,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,167350,100192,4190,59.869734090230054,2.5037346877801014,December-2025
Y59,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,102614,60446,1242,58.906192137525096,1.2103611592960024,December-2025
Y59,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,93722,58128,1380,62.0217238215147,1.4724397686775783,December-2025
Y59,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,151896,78654,3954,51.7814820666772,2.6030968557434035,December-2025
Y59,RW1,HAMPSHIRE AND ISLE OF WIGHT HEALTHCARE NHS FOUNDATION TRUST,8334,7668,0,92.0086393088553,0.0,December-2025
Y59,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,98882,68816,26,69.59406160878623,0.0262939665459841,December-2025
Y59,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,214,214,0,100.0,0.0,December-2025
Y59,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,122700,80036,1448,65.22901385493073,1.1801140994295027,December-2025
Y59,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,94840,56008,2238,59.05525094896667,2.3597638127372416,December-2025
Y59,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,232604,118956,9460,51.140994995786826,4.066997987996767,December-2025
Y59,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,8002,7992,0,99.87503124218945,0.0,December-2025
Y60,R1A,HEREFORDSHIRE AND WORCESTERSHIRE HEALTH AND CARE NHS TRUST,142,118,0,83.09859154929578,0.0,December-2025
Y60,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,15150,12242,48,80.8052805280528,0.31683168316831684,December-2025
Y60,RBK,WALSALL HEALTHCARE NHS TRUST,60590,42204,34,69.65505859052648,0.05611487044066678,December-2025
Y60,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,57682,30982,2594,53.71172982906279,4.497070143198918,December-2025
Y60,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,61776,40402,760,65.4008029008029,1.2302512302512303,December-2025
Y60,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,129180,80860,2382,62.59482892088558,1.8439386901997212,December-2025
Y60,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,71950,42638,684,59.26059763724809,0.9506601806810285,December-2025
Y60,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,139434,77660,3628,55.69660197656239,2.6019478749802776,December-2025
Y60,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,32976,18388,1350,55.76176613294517,4.093886462882096,December-2025
Y60,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,151128,81712,4678,54.06807474458737,3.0953893388386002,December-2025
Y60,RLQ,WYE VALLEY NHS TRUST,43506,27960,1040,64.2669976554958,2.390474877028456,December-2025
Y60,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,39394,25266,310,64.13667055896836,0.7869218662740519,December-2025
Y60,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,93762,58508,44,62.40054606343721,0.046927326635523986,December-2025
Y60,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,51490,32306,534,62.74228005437949,1.0370945814721306,December-2025
Y60,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,86670,52104,1118,60.117687781239184,1.2899503865235953,December-2025
Y60,RP7,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,72,64,4,88.88888888888889,5.555555555555555,December-2025
Y60,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,44328,26132,284,58.95145280635264,0.6406785778740299,December-2025
Y60,RRE,MIDLANDS PARTNERSHIP UNIVERSITY NHS FOUNDATION TRUST,15952,15258,2,95.6494483450351,0.012537612838515547,December-2025
Y60,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,26354,16320,396,61.92608332700919,1.5026181983759581,December-2025
Y60,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,189824,116742,1888,61.500126432906264,0.9946055293324343,December-2025
Y60,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,193648,112576,3242,58.13434685615137,1.6741716929686856,December-2025
Y60,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,133720,72384,1354,54.13102004187855,1.0125635656595873,December-2025
Y60,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,215516,112096,5622,52.0128435939791,2.608623025668628,December-2025
Y60,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,114908,66482,1422,57.85672015873568,1.2375117485292582,December-2025
Y60,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,190038,108682,5012,57.189614708637215,2.6373672633894274,December-2025
Y60,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,131450,78082,932,59.400532521871426,0.7090148345378471,December-2025
Y60,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,65580,42052,40,64.12320829521195,0.060994205550472705,December-2025
Y60,RYW,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,29832,21078,20,70.65567176186646,0.06704210244033253,December-2025
Y61,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,358096,172444,27076,48.155801796166394,7.561100933827801,December-2025
Y61,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,170818,102328,1988,59.90469388471941,1.1638117762765048,December-2025
Y61,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",52562,28428,724,54.08469997336479,1.3774209504965564,December-2025
Y61,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,70040,38312,2794,54.70017133066819,3.9891490576813253,December-2025
Y61,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,185406,100134,4674,54.007960907414,2.52095401443319,December-2025
Y61,RGM,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,11046,8206,32,74.28933550606554,0.2896976281006699,December-2025
Y61,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,157732,91408,1598,57.951461973474,1.0131108462455305,December-2025
Y61,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,67860,35814,3576,52.7763041556145,5.269672855879753,December-2025
Y61,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,65082,40928,1520,62.88681970437294,2.335515196214007,December-2025
Y61,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,128564,76476,3894,59.484770231168916,3.0288416664073923,December-2025
Y61,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,152602,84116,6528,55.12116486022464,4.277794524318161,December-2025
Y61,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,80012,45074,3300,56.33404989251613,4.12438134279858,December-2025
Y61,RT1,CAMBRIDGESHIRE AND PETERBOROUGH NHS FOUNDATION TRUST,602,262,10,43.521594684385384,1.6611295681063125,December-2025
Y61,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,91540,58192,2000,63.57002403320953,2.184837229626393,December-2025
Y61,RWH,EAST AND NORTH HERTFORDSHIRE TEACHING NHS TRUST,107222,72108,1224,67.25112383652608,1.1415567700658447,December-2025
Y62,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,356186,199680,7102,56.0605975529639,1.9939020624055972,December-2025
Y62,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,94250,55930,2092,59.342175066313,2.2196286472148543,December-2025
Y62,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,147560,92690,2990,62.81512605042017,2.0262943887232314,December-2025
Y62,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,9818,7886,62,80.3218578121817,0.6314931757995518,December-2025
Y62,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,33446,20922,516,62.554565568378884,1.542785385397357,December-2025
Y62,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,79140,42614,1724,53.846348243618905,2.178417993429366,December-2025
Y62,RBV,THE CHRISTIE NHS FOUNDATION TRUST,6532,6344,0,97.12186160440906,0.0,December-2025
Y62,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,126012,69652,2090,55.27410087928134,1.658572199473066,December-2025
Y62,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,1720,1632,0,94.88372093023256,0.0,December-2025
Y62,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,28258,14060,2092,49.75582136032274,7.403213249345318,December-2025
Y62,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,27752,17734,224,63.90170077832228,0.807149034303834,December-2025
Y62,RJN,EAST CHESHIRE NHS TRUST,38302,17656,1348,46.0968095660801,3.5193984648321233,December-2025
Y62,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,61316,32858,2674,53.587970513405956,4.3610150694761565,December-2025
Y62,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,270708,143290,8304,52.93157202594677,3.067511857795115,December-2025
Y62,RMC,BOLTON NHS FOUNDATION TRUST,75064,43104,1820,57.4229990408185,2.4245976766492596,December-2025
Y62,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,33616,24472,0,72.7986673012851,0.0,December-2025
Y62,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",92900,53376,2562,57.45532831001077,2.757804090419806,December-2025
Y62,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,70736,48304,946,68.28771771092514,1.3373671115132322,December-2025
Y62,RW4,MERSEY CARE NHS FOUNDATION TRUST,80,76,0,95.0,0.0,December-2025
Y62,RW5,LANCASHIRE & SOUTH CUMBRIA NHS FOUNDATION TRUST,6900,6616,0,95.88405797101449,0.0,December-2025
Y62,RWJ,STOCKPORT NHS FOUNDATION TRUST,69112,40340,1198,58.36902419261488,1.7334182197013543,December-2025
Y62,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,66334,40540,1856,61.11496366870684,2.7979618295293514,December-2025
Y62,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,85036,47856,2040,56.2773413613058,2.398983959734701,December-2025
Y62,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,128070,68038,3952,53.12563441867728,3.0858124463184198,December-2025
Y62,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,105340,65732,1644,62.39984811087906,1.5606607176760965,December-2025
Y63,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,115090,87034,8,75.622556260318,0.006951081762099226,December-2025
Y63,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,63864,41400,160,64.82525366403607,0.2505323813102844,December-2025
Y63,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,115938,63706,2642,54.94833445462229,2.2788041884455486,December-2025
Y63,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,37754,27386,8,72.53800921756634,0.021189807702495102,December-2025
Y63,RCF,AIREDALE NHS FOUNDATION TRUST,28672,20206,138,70.47293526785714,0.4813058035714286,December-2025
Y63,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,23292,15482,390,66.46917396530998,1.6743946419371456,December-2025
Y63,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,45918,29882,334,65.07687617056493,0.7273835968465526,December-2025
Y63,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,60562,39490,952,65.2059046927116,1.5719428024173574,December-2025
Y63,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,78588,46520,1830,59.19478800834733,2.3285997862269046,December-2025
Y63,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,77800,43448,2262,55.84575835475578,2.9074550128534704,December-2025
Y63,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,106534,64040,2096,60.11226462913248,1.9674470122214505,December-2025
Y63,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,25042,17554,50,70.09823496525837,0.19966456353326412,December-2025
Y63,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,171914,113070,2636,65.7712577218842,1.5333248019358516,December-2025
Y63,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,170840,122020,1780,71.42355420276282,1.0419105595879186,December-2025
